page,auto_generated,reason
b2b-lead-generation-limoges.html,yes,legacy-service-pattern-generated
b2b-lead-generation-lincoln.html,yes,legacy-service-pattern-generated
b2b-lead-generation-linkping.html,yes,generated-by-current-build-script
b2b-lead-generation-linz.html,yes,legacy-service-pattern-generated
b2b-lead-generation-lisbon.html,yes,legacy-service-pattern-generated
b2b-lead-generation-little-rock.html,yes,legacy-service-pattern-generated
b2b-lead-generation-liverpool.html,yes,generated-by-current-build-script
b2b-lead-generation-livorno.html,yes,generated-by-current-build-script
b2b-lead-generation-ljubljana.html,yes,generated-by-current-build-script
b2b-lead-generation-lodz.html,yes,legacy-service-pattern-generated
b2b-lead-generation-logan-city.html,yes,legacy-service-pattern-generated
b2b-lead-generation-logistics.html,yes,legacy-service-pattern-generated
b2b-lead-generation-london.html,yes,generated-by-current-build-script
b2b-lead-generation-long-beach.html,yes,generated-by-current-build-script
b2b-lead-generation-longueuil.html,yes,legacy-service-pattern-generated
b2b-lead-generation-lorient.html,yes,legacy-service-pattern-generated
b2b-lead-generation-los-angeles.html,yes,legacy-service-pattern-generated
b2b-lead-generation-louisville.html,yes,generated-by-current-build-script
b2b-lead-generation-lowell.html,yes,legacy-service-pattern-generated
b2b-lead-generation-lubbock.html,yes,legacy-service-pattern-generated
b2b-lead-generation-lublin.html,yes,legacy-service-pattern-generated
b2b-lead-generation-lucerne.html,yes,legacy-service-pattern-generated
b2b-lead-generation-ludwigshafen.html,yes,generated-by-current-build-script
b2b-lead-generation-lugano.html,yes,legacy-service-pattern-generated
b2b-lead-generation-luton.html,yes,legacy-service-pattern-generated
b2b-lead-generation-lviv.html,yes,generated-by-current-build-script
b2b-lead-generation-lyon.html,yes,legacy-service-pattern-generated
b2b-lead-generation-madison.html,yes,legacy-service-pattern-generated
b2b-lead-generation-madrid.html,yes,generated-by-current-build-script
b2b-lead-generation-magdeburg.html,yes,generated-by-current-build-script
b2b-lead-generation-mainz.html,yes,legacy-service-pattern-generated
b2b-lead-generation-malatya.html,yes,legacy-service-pattern-generated
b2b-lead-generation-malm.html,yes,legacy-service-pattern-generated
b2b-lead-generation-malmo.html,yes,legacy-service-pattern-generated
b2b-lead-generation-management-consulting.html,yes,legacy-service-pattern-generated
b2b-lead-generation-manchester.html,yes,generated-by-current-build-script
b2b-lead-generation-manisa.html,yes,legacy-service-pattern-generated
b2b-lead-generation-mannheim.html,yes,legacy-service-pattern-generated
b2b-lead-generation-manufacturing.html,yes,legacy-service-pattern-generated
b2b-lead-generation-marketing-agencies.html,yes,legacy-service-pattern-generated
b2b-lead-generation-markham.html,yes,legacy-service-pattern-generated
b2b-lead-generation-marseille.html,yes,generated-by-current-build-script
b2b-lead-generation-martech.html,yes,legacy-service-pattern-generated
b2b-lead-generation-mcallen.html,yes,legacy-service-pattern-generated
b2b-lead-generation-mckinney.html,yes,legacy-service-pattern-generated
b2b-lead-generation-medical-devices.html,yes,legacy-service-pattern-generated
b2b-lead-generation-melbourne.html,yes,legacy-service-pattern-generated
b2b-lead-generation-memphis.html,yes,generated-by-current-build-script
b2b-lead-generation-mersin.html,yes,legacy-service-pattern-generated
b2b-lead-generation-mesa.html,yes,generated-by-current-build-script
b2b-lead-generation-mesquite.html,yes,legacy-service-pattern-generated
b2b-lead-generation-messina.html,yes,generated-by-current-build-script
b2b-lead-generation-metz.html,yes,legacy-service-pattern-generated
b2b-lead-generation-miami-gardens.html,yes,generated-by-current-build-script
b2b-lead-generation-miami.html,yes,generated-by-current-build-script
b2b-lead-generation-midland.html,yes,legacy-service-pattern-generated
b2b-lead-generation-milan.html,yes,generated-by-current-build-script
b2b-lead-generation-milton-keynes.html,yes,generated-by-current-build-script
b2b-lead-generation-milwaukee.html,yes,generated-by-current-build-script
b2b-lead-generation-minneapolis.html,yes,generated-by-current-build-script
b2b-lead-generation-minsk.html,yes,generated-by-current-build-script
b2b-lead-generation-miramar.html,yes,legacy-service-pattern-generated
b2b-lead-generation-miskolc.html,yes,legacy-service-pattern-generated
b2b-lead-generation-mississauga.html,yes,legacy-service-pattern-generated
b2b-lead-generation-mlaga.html,yes,legacy-service-pattern-generated
b2b-lead-generation-mlheim.html,yes,legacy-service-pattern-generated
b2b-lead-generation-mnchengladbach.html,yes,generated-by-current-build-script
b2b-lead-generation-mnster.html,yes,legacy-service-pattern-generated
b2b-lead-generation-mobile.html,yes,legacy-service-pattern-generated
b2b-lead-generation-modena.html,yes,legacy-service-pattern-generated
b2b-lead-generation-modesto.html,yes,legacy-service-pattern-generated
b2b-lead-generation-mons.html,yes,legacy-service-pattern-generated
b2b-lead-generation-montgomery.html,yes,legacy-service-pattern-generated
b2b-lead-generation-montpellier.html,yes,generated-by-current-build-script
b2b-lead-generation-montreal.html,yes,legacy-service-pattern-generated
b2b-lead-generation-montreuil.html,yes,legacy-service-pattern-generated
b2b-lead-generation-moreno-valley.html,yes,generated-by-current-build-script
b2b-lead-generation-moscow.html,yes,generated-by-current-build-script
b2b-lead-generation-mrignac.html,yes,legacy-service-pattern-generated
b2b-lead-generation-mstoles.html,yes,generated-by-current-build-script
b2b-lead-generation-mulhouse.html,yes,legacy-service-pattern-generated
b2b-lead-generation-mumbai.html,yes,generated-by-current-build-script
b2b-lead-generation-munich.html,yes,generated-by-current-build-script
b2b-lead-generation-murcia.html,yes,legacy-service-pattern-generated
b2b-lead-generation-murfreesboro.html,yes,legacy-service-pattern-generated
b2b-lead-generation-namur.html,yes,legacy-service-pattern-generated
b2b-lead-generation-nancy.html,yes,legacy-service-pattern-generated
b2b-lead-generation-nanjing.html,yes,generated-by-current-build-script
b2b-lead-generation-nanterre.html,yes,legacy-service-pattern-generated
b2b-lead-generation-nantes.html,yes,legacy-service-pattern-generated
b2b-lead-generation-naperville.html,yes,legacy-service-pattern-generated
b2b-lead-generation-naples.html,yes,generated-by-current-build-script
b2b-lead-generation-nashville.html,yes,generated-by-current-build-script
b2b-lead-generation-navan.html,yes,legacy-service-pattern-generated
b2b-lead-generation-neuilly-sur-seine.html,yes,generated-by-current-build-script
b2b-lead-generation-neuss.html,yes,legacy-service-pattern-generated
b2b-lead-generation-new-haven.html,yes,legacy-service-pattern-generated
b2b-lead-generation-new-orleans.html,yes,legacy-service-pattern-generated
b2b-lead-generation-new-taipei-city.html,yes,generated-by-current-build-script
b2b-lead-generation-new-york.html,yes,legacy-service-pattern-generated
b2b-lead-generation-newark.html,yes,legacy-service-pattern-generated
b2b-lead-generation-newborough.html,yes,generated-by-current-build-script
b2b-lead-generation-newcastle.html,yes,generated-by-current-build-script
b2b-lead-generation-nice.html,yes,legacy-service-pattern-generated
b2b-lead-generation-nijmegen.html,yes,legacy-service-pattern-generated
b2b-lead-generation-nizhny-novgorod.html,yes,generated-by-current-build-script
b2b-lead-generation-nmes.html,yes,legacy-service-pattern-generated
b2b-lead-generation-noisy-le-grand.html,yes,generated-by-current-build-script
b2b-lead-generation-norfolk.html,yes,legacy-service-pattern-generated
b2b-lead-generation-norman.html,yes,legacy-service-pattern-generated
b2b-lead-generation-norrkping.html,yes,generated-by-current-build-script
b2b-lead-generation-north-lanarkshire.html,yes,generated-by-current-build-script
b2b-lead-generation-north-las-vegas.html,yes,generated-by-current-build-script
b2b-lead-generation-north-somerset.html,yes,generated-by-current-build-script
b2b-lead-generation-north-tyneside.html,yes,generated-by-current-build-script
b2b-lead-generation-northampton.html,yes,generated-by-current-build-script
b2b-lead-generation-nottingham.html,yes,generated-by-current-build-script
b2b-lead-generation-nuremberg.html,yes,generated-by-current-build-script
b2b-lead-generation-nyregyhza.html,yes,generated-by-current-build-script
b2b-lead-generation-oakland.html,yes,generated-by-current-build-script
b2b-lead-generation-oakville.html,yes,legacy-service-pattern-generated
b2b-lead-generation-oberhausen.html,yes,generated-by-current-build-script
b2b-lead-generation-oceanside.html,yes,legacy-service-pattern-generated
b2b-lead-generation-odense.html,yes,legacy-service-pattern-generated
b2b-lead-generation-odesa.html,yes,generated-by-current-build-script
b2b-lead-generation-offenbach.html,yes,generated-by-current-build-script
b2b-lead-generation-oil-gas.html,yes,legacy-service-pattern-generated
b2b-lead-generation-oklahoma-city.html,yes,generated-by-current-build-script
b2b-lead-generation-olathe.html,yes,legacy-service-pattern-generated
b2b-lead-generation-oldenburg.html,yes,generated-by-current-build-script
b2b-lead-generation-oldham.html,yes,legacy-service-pattern-generated
b2b-lead-generation-olomouc.html,yes,legacy-service-pattern-generated
b2b-lead-generation-omaha.html,yes,generated-by-current-build-script
b2b-lead-generation-ontario.html,yes,legacy-service-pattern-generated
b2b-lead-generation-oradea.html,yes,legacy-service-pattern-generated
b2b-lead-generation-orange.html,yes,legacy-service-pattern-generated
b2b-lead-generation-orlando.html,yes,legacy-service-pattern-generated
b2b-lead-generation-orlans.html,yes,legacy-service-pattern-generated
b2b-lead-generation-oshawa.html,yes,legacy-service-pattern-generated
b2b-lead-generation-oslo.html,yes,legacy-service-pattern-generated
b2b-lead-generation-osnabrck.html,yes,generated-by-current-build-script
b2b-lead-generation-ostrava.html,yes,generated-by-current-build-script
b2b-lead-generation-ottawa.html,yes,legacy-service-pattern-generated
b2b-lead-generation-oulu.html,yes,legacy-service-pattern-generated
b2b-lead-generation-overland-park.html,yes,generated-by-current-build-script
b2b-lead-generation-oviedo.html,yes,legacy-service-pattern-generated
b2b-lead-generation-oxnard.html,yes,legacy-service-pattern-generated
b2b-lead-generation-packaging.html,yes,legacy-service-pattern-generated
b2b-lead-generation-paderborn.html,yes,generated-by-current-build-script
b2b-lead-generation-padua.html,yes,legacy-service-pattern-generated
b2b-lead-generation-palermo.html,yes,generated-by-current-build-script
b2b-lead-generation-palma.html,yes,legacy-service-pattern-generated
b2b-lead-generation-palmdale.html,yes,legacy-service-pattern-generated
b2b-lead-generation-pamplona.html,yes,generated-by-current-build-script
b2b-lead-generation-pardubice.html,yes,generated-by-current-build-script
b2b-lead-generation-paris.html,yes,generated-by-current-build-script
b2b-lead-generation-parma.html,yes,legacy-service-pattern-generated
b2b-lead-generation-pasadena.html,yes,legacy-service-pattern-generated
b2b-lead-generation-paterson.html,yes,legacy-service-pattern-generated
b2b-lead-generation-pau.html,yes,legacy-service-pattern-generated
b2b-lead-generation-pcs.html,yes,legacy-service-pattern-generated
b2b-lead-generation-pembroke-pines.html,yes,generated-by-current-build-script
b2b-lead-generation-peoria.html,yes,legacy-service-pattern-generated
b2b-lead-generation-perm.html,yes,generated-by-current-build-script
b2b-lead-generation-perpignan.html,yes,generated-by-current-build-script
b2b-lead-generation-perth.html,yes,legacy-service-pattern-generated
b2b-lead-generation-perugia.html,yes,generated-by-current-build-script
b2b-lead-generation-pessac.html,yes,legacy-service-pattern-generated
b2b-lead-generation-peterborough.html,yes,generated-by-current-build-script
b2b-lead-generation-pforzheim.html,yes,generated-by-current-build-script
b2b-lead-generation-pharmaceuticals.html,yes,legacy-service-pattern-generated
b2b-lead-generation-philadelphia.html,yes,generated-by-current-build-script
b2b-lead-generation-phoenix.html,yes,generated-by-current-build-script
b2b-lead-generation-pittsburgh.html,yes,legacy-service-pattern-generated
b2b-lead-generation-plano.html,yes,legacy-service-pattern-generated
b2b-lead-generation-ploiesti.html,yes,generated-by-current-build-script
b2b-lead-generation-plymouth.html,yes,legacy-service-pattern-generated
b2b-lead-generation-plzen.html,yes,legacy-service-pattern-generated
b2b-lead-generation-poitiers.html,yes,legacy-service-pattern-generated
b2b-lead-generation-pomona.html,yes,legacy-service-pattern-generated
b2b-lead-generation-pori.html,yes,legacy-service-pattern-generated
b2b-lead-generation-port-st-lucie.html,yes,generated-by-current-build-script
b2b-lead-generation-portland.html,yes,generated-by-current-build-script
b2b-lead-generation-porto.html,yes,legacy-service-pattern-generated
b2b-lead-generation-portsmouth.html,yes,generated-by-current-build-script
b2b-lead-generation-potsdam.html,yes,legacy-service-pattern-generated
b2b-lead-generation-poznan.html,yes,legacy-service-pattern-generated
b2b-lead-generation-pr-agencies.html,yes,legacy-service-pattern-generated
b2b-lead-generation-prague.html,yes,generated-by-current-build-script
b2b-lead-generation-prato.html,yes,legacy-service-pattern-generated
b2b-lead-generation-private-equity.html,yes,legacy-service-pattern-generated
b2b-lead-generation-proptech.html,yes,legacy-service-pattern-generated
